"baitID","baitName","oeID","oeName","Mon","Mac0","Mac1","Mac2","Neu","MK","EP","Ery","FoeT","nCD4","tCD4","aCD4","naCD4","nCD8","tCD8","nB","tB","baitgene"
92919,"DNMBP",92944,".",2.94559623812463,2.05477605304344,5.23074850415619,3.31364150413405,2.90713341809704,1.73377543648855,1.24791859795206,2.12542270537842,3.25562787178172,3.27425321206442,2.10573123771704,1.97093254675283,2.54422403028227,3.59159954939151,3.06516768383527,3.69209476214046,3.70211151727145,TRUE
92933,"DNMBP",92800,".",3.58061380362001,2.90285168230458,0.545535310715271,2.02084425085096,0.267453729787634,3.25945065852292,0,2.28928197168833,2.40197185086708,2.17736290869302,1.80166286438749,1.95248805414466,1.25016796483529,2.34728336592664,1.76368710400754,2.82225849306171,5.2087375311025,TRUE
92933,"DNMBP",92801,".",5.38473556899919,0.57916996434222,0,1.07610636329439,0.397951122540422,0,0,0,0.885954912849651,0.635291113821496,0.592071645524551,1.62909692023696,0.0508220029688777,2.04351637380984,2.49807539026951,3.73339858281243,2.66976938713606,TRUE
92933,"DNMBP",92839,".",5.66951585681433,1.48379185010017,2.30880754481587,1.73231306085271,4.28893098733687,0.819106503007458,0.372570612189038,1.29994983586878,0.606708050390419,2.71070868788449,0.87920528367042,0.128599797269768,1.71072619757178,1.17524253351017,2.73810619053208,2.12894988356632,1.85080495474985,TRUE
92933,"DNMBP",92840,".",5.03955089782631,2.18304729566653,2.41419486056929,2.797751227513,1.13642480738028,0.816574896854747,0.372102207798323,0.484991761291856,1.96713292323822,0.653352006788414,1.92674162314221,0.559210735532333,0,0.782061916699917,1.54813482434658,1.2446931625077,3.17066692548166,TRUE
92933,"DNMBP",92853,"ENTPD7",5.0215650044975,1.43339915835832,1.46604848876769,0.631860622782566,2.16452915744061,0.212274143667327,0.567427323581211,0.645265443863583,0.766749792067849,0.144703752679923,0.268761848310175,0.499575728487055,0.774749033649825,0.414523314476072,0.70352227874221,0.795552646076493,0.525577077312968,TRUE
92933,"DNMBP",92869,".",2.97514070600022,3.35297831353167,5.19240710701769,3.96696354571997,2.9201235335349,2.62009941368637,1.56299321088414,3.9507672748631,3.40136455557632,1.67582810090196,2.76257306026057,2.21001037979561,2.28344085717365,3.65623091230973,3.17017276388693,0.972961756124882,1.43063138044123,TRUE
92933,"DNMBP",92875,".",5.20787683106464,2.97825895349949,3.08517072338991,3.25661244533267,3.00145731391517,2.33132194234569,2.26686639675431,2.10735535070851,1.53213001423427,1.29132009012545,2.35459793858968,2.71621283895241,0.79390739853472,2.47951148341863,3.02849134618521,2.4692234478418,1.09305441639942,TRUE
92933,"DNMBP",92885,".",3.47114376811779,4.83733650648373,5.44777386191417,5.41545284104567,2.67498062283911,2.3889475690187,3.42594238310502,2.36751744710319,1.88045630091988,4.62590380802978,3.85569603825037,3.89108737606149,4.71820347684903,5.1126644602893,2.83884880570151,2.51966360981903,2.48866574772738,TRUE
92933,"DNMBP",92892,".",7.11250755829345,7.19533366880446,5.36668810786485,5.71042383975035,5.15085571942784,5.04136103203565,5.30775296714341,3.02732235053821,3.62668203987794,7.99994577015627,6.68071947035398,7.23721140806386,5.54041230479023,8.55804803764401,6.01156803517266,4.93257592548008,4.32700429814356,TRUE
92933,"DNMBP",92893,".",3.23759871199717,5.33883374289923,4.38602494541532,3.74635121385691,2.05785049329678,5.36982407042616,2.59406449960161,2.94091330258317,2.37729410584646,5.16522543849752,4.93983520486986,6.18711007194903,6.42704374524807,6.31479734315306,4.9791146171637,3.02746966577912,2.26335719799931,TRUE
92933,"DNMBP",92894,".",5.60527234927946,5.27610512440605,4.92468902347333,4.95472567848799,5.73238426737978,4.23839660780635,4.11426780335162,3.76896556459318,3.84114475525631,8.52849522510361,5.58698538966953,5.51898106549252,6.50568280889649,10.286514857133,7.43841317143017,4.06322262678972,3.94184744557193,TRUE
92933,"DNMBP",92896,".",10.9216452878026,9.35051092186727,7.86463951732658,10.028078339472,8.21952691965213,8.47121085316505,5.5224685748033,6.4047772896648,8.48565371384279,12.1469009453314,10.1398643370286,7.51786748685758,10.7630814497543,14.5323948540593,11.3732438037365,7.35855871047111,10.6846255329616,TRUE
92933,"DNMBP",92898,".",16.9133473173441,13.3574365396063,10.0318602550344,13.4536124954199,9.87659303074766,14.0120734998465,13.0643073483208,6.66485282432962,12.5502405729093,19.3130700261529,14.6069771710286,12.8323263747871,15.038100354159,26.2775771646057,18.3774364976316,14.0897625564491,12.9833924841802,TRUE
92933,"DNMBP",92899,".",8.13279891253354,8.30181317403895,6.51097122346995,7.71648825638791,7.95687596105026,5.86585981323565,6.09011692148476,3.90139366990314,5.09111673929759,8.51582480014939,8.3168377949946,8.92116693229276,8.11687225639885,12.5211602277739,10.9269274535927,8.63142756573626,6.73568497559529,TRUE
92933,"DNMBP",92900,".",14.4930453441369,15.1975205595603,12.6689951206431,12.177844027692,6.80540267615286,10.7577418910496,10.6252856312423,4.08078603019908,10.804769717468,13.8533343636438,12.6535306692276,12.8289787522981,15.2648680761324,19.5364353317926,13.1623956752752,10.2196900337037,10.0650777665643,TRUE
92933,"DNMBP",92901,".",7.59237158843256,8.59851404731891,7.01006808895886,6.99641358928939,5.50987937931685,5.34275457743243,7.53098897229904,4.95942307668345,5.27229964487625,6.48830579148343,6.10734822906312,6.68646214105605,6.32385010937896,7.98845721813115,7.93907465667119,3.37672042559567,7.12999160752185,TRUE
92933,"DNMBP",92902,".",10.9995413503029,8.84629652732804,11.4225082835163,8.09180076075373,8.22858012569774,6.60766790066506,9.75308879539466,3.87884479880102,5.59130057290642,10.2746805854881,9.29632842827161,8.13008828111206,9.80694375313238,11.4791911342363,10.7718418432072,7.10307995215665,7.74378701070775,TRUE
92933,"DNMBP",92903,".",7.29722274757785,8.08813653994134,4.58022488513703,8.47230054054408,3.88775515132124,4.98381175531546,8.83800903527128,3.01335612523667,5.79209340110149,8.46518115206143,7.64956757009911,7.97330965917163,6.30580844083319,12.448600698694,8.75452669889588,6.39454798161567,4.99325820231947,TRUE
92933,"DNMBP",92904,".",3.30136099131252,4.28736512140271,4.2468298157825,6.34030239538078,4.31279285376188,3.11261267349991,5.01218245641456,2.74220203201109,3.14160739442108,4.63583517603501,3.85628708643422,4.61987741093948,3.73149708540465,6.8126830021538,5.260223927614,3.85693133616004,3.4685088616517,TRUE
92933,"DNMBP",92908,".",4.10247777424798,3.60067477812689,2.47296348906888,2.65918586398175,3.65573462697899,1.49554303609387,4.0068627731366,1.24557994842522,3.68330825280964,4.79483756450793,4.05147655077058,1.51527448476878,3.41979413667458,5.28806608919568,4.5348507049069,2.23297401642974,2.73965565373828,TRUE
92933,"DNMBP",92909,".",4.49537834672446,5.63561228030515,3.48100433374685,4.09611238106555,1.18501767850112,2.03775630018346,4.93569274614328,1.90826340924083,5.07286351940462,5.50918991520649,4.65092340740906,4.81807491164835,4.59742435778337,6.79766157795761,5.68615817768009,3.46886838087876,3.34699863623308,TRUE
92933,"DNMBP",92911,".",8.25496096579761,5.061309473876,6.12750043406799,4.1135764355671,5.05442217218463,2.87863498408862,7.34718939414518,2.60144103318442,3.46903773919775,3.4218801268202,3.93386065707406,3.32187038330706,3.59485177569211,4.59066751276695,3.66223100598089,3.64178224222362,5.6698838694541,TRUE
92933,"DNMBP",92913,".",2.85353635941301,2.43256553782549,1.97111022456019,1.48913898566886,1.41951168885968,1.15218544946221,5.43512690062529,0.35147229949256,3.04466851205878,1.25489922992703,1.32583950257262,1.86283646577121,1.74037909775431,2.09168397195059,1.78368821919355,3.13772157740322,4.02505700278718,TRUE
92933,"DNMBP",92914,".",6.64214797544868,5.21655683873883,3.64532618678358,4.15041170016288,5.281595240946,2.58844200915511,10.9697542517797,1.553191208194,3.55086029264633,5.18575626508752,3.47801061776997,3.92253960967121,2.73259594871836,5.02103091564956,2.94713691460883,4.89254192591762,6.37589928137782,TRUE
92933,"DNMBP",92915,".",4.85394819936876,2.76434328011146,2.82443216282128,3.06177080260987,3.64937238437329,1.42270078720223,7.13634882427877,0.792619658358821,2.90869636757828,3.39154045490658,2.35049240313542,2.74863155265009,2.68378888709495,3.59637438133057,2.57338088678558,3.2754894559634,3.62898585887749,TRUE
92933,"DNMBP",92917,".",11.3293379573313,3.08833660472781,4.00374621109221,3.3418169807012,4.76191618471237,1.6567391019408,7.0284359761453,1.89828777760131,4.55479265448198,2.68938705542508,3.56026177903777,3.34146283775638,2.35304426725593,3.29985792249901,3.44415004009623,4.88378481096491,3.8179371954762,TRUE
92933,"DNMBP",92918,".",11.6645956519469,4.40778080875251,4.92279014048871,2.77053647390613,4.81594798955022,1.99171101620875,4.73692075748608,2.02442995939211,5.92253972111099,3.36867635222318,3.76319490816461,4.56093277841274,3.85036325138217,5.20022439840357,3.69863673440958,4.42109931863876,5.9431017463253,TRUE
92933,"DNMBP",92919,"DNMBP-AS1;DNMBP",6.51054988711255,1.86926674648145,2.16512410842844,1.54898317357475,3.2324718849284,0.540814644829816,2.50301433460122,0.889795353504716,1.50365092822809,1.50325404506692,1.35030064083751,1.3758223118316,1.64651630320709,1.36797917577296,1.7632884582172,1.92589020237656,2.23041656339509,TRUE
92933,"DNMBP",92923,".",7.23245804554907,2.97785557555219,3.31681408656365,2.3678958945706,4.69906692828117,1.57754112134499,4.33116138302165,2.11061917615062,4.36181018224178,3.09476965924332,3.08169145595836,2.60460034473679,3.0673879942263,3.5593783384119,2.46234955581089,2.84445799125804,4.4894325345909,TRUE
92933,"DNMBP",92926,".",5.26035549041502,3.10811032298241,3.42507879532287,2.16660338306036,4.94919412833284,1.80807958404028,8.12121137893359,1.29027731559468,3.81512296063519,2.34613433071523,2.55819304410281,2.35877779823309,2.20720393082232,2.7077768636051,2.77745627142404,3.84037095499007,4.49155805709275,TRUE
92933,"DNMBP",92927,".",5.71055025832248,3.00488354847091,2.50144010347469,2.64045995598235,3.05734683446416,1.59404495034348,6.95010265430506,1.6604698071387,3.67867522465976,2.46882347966326,2.01621986368094,2.05266377566856,2.70541651109683,3.33808799999582,2.02967436957005,3.74808196913335,4.15839586209704,TRUE
92933,"DNMBP",92928,".",7.20913547363703,4.22992622750845,4.7121989739946,2.91657433610552,5.39972864975436,3.22686738323389,7.78382567892745,2.34472565180086,6.6506137775296,3.32149389539732,3.21073672729419,3.5451489855417,3.91468689445246,4.07756157302372,3.76558537666485,5.64270975950296,5.55970768735476,TRUE
92933,"DNMBP",92929,".",6.53611046589873,3.5613745820599,3.22303718293026,2.6480722022316,4.16076020424225,1.90394231665282,6.40104705943333,2.35906791837893,4.49105333601508,2.50065105832448,2.43890474120013,2.17967693683503,2.94098145958736,3.38437891459415,2.8917837441507,4.48580699515845,6.1713293253758,TRUE
92933,"DNMBP",92930,".",7.08243619055883,3.9545480214076,4.23230619237262,2.89333541645722,4.19522782284975,2.63093199170436,7.72980071539789,2.51086283764063,5.57108714098933,3.01666333330863,3.08915905824852,2.78238649616946,3.0272607110173,3.65001794273581,2.88342140528035,4.91737711880062,6.3289424800998,TRUE
92933,"DNMBP",92931,".",10.4100564042356,5.91372668318418,5.45287678134048,4.60017893926551,5.71880756280881,4.47139151568023,10.8928486891477,5.35830288437056,6.07419194339482,5.74007802205805,5.19942586714826,4.47428372486238,4.85571301071223,6.7002565669455,4.68228786065497,7.26509685735247,7.50274260129487,TRUE
115773,"CD82",115635,".",2.98942310289426,0.415115459414245,1.02575667453112,1.29306190085524,0.575598242391712,2.04206010457578,1.22579598702043,6.35759996311125,5.09860287798217,4.57232489847216,1.31444465436708,1.96144973789284,1.80843706870024,2.38714054335211,4.85570457597457,2.22120003572114,2.23470792550686,TRUE
115773,"CD82",115641,"EXT2",5.7581498335427,1.77605771000653,2.04938021090855,1.40456742492604,3.56192111127759,3.17005394184738,2.82931795651497,1.63154883806481,5.67221576682639,3.14205846611949,3.12048674998274,1.61033262795074,1.82165340849176,4.32168501334281,4.08226249578744,4.6354306765535,2.64354792805206,TRUE
115773,"CD82",115642,".",2.34064424897588,3.36868210503929,1.61986966391662,1.99546509037032,0.114596475477492,0.837546178619145,1.75231399332461,1.94490883698281,1.90057747850666,1.97611169021737,1.6619499801932,0.440990672280685,1.95466833992992,6.10902450987694,1.54460921131607,1.60391640053033,2.93341504172324,TRUE
115773,"CD82",115643,".",2.97188314436599,3.35347803993457,2.48196691914539,3.17466269572028,1.16827492891214,1.66821147108234,4.99211699239599,5.10131190114871,5.91877728178448,3.74379875089639,3.18697762003594,5.15171242849297,0.795312517655542,5.29664832428634,4.75327857680775,3.48558776612433,3.38091646771025,TRUE
115773,"CD82",115646,".",1.64286724781734,2.85906982237923,2.8097484446347,1.94448530105335,1.16301475433796,0.813553936564873,5.19227127380485,2.47022182149876,1.75510773878516,1.9204794128427,4.31281625981024,1.36706290494444,0.867937294435637,3.02030449745459,4.03185411182492,1.53336380833616,2.21350528963272,TRUE
115773,"CD82",115778,".",2.60765289243489,1.30305000020198,2.36538346731179,1.55045323387678,3.53060699231647,1.70504570856182,1.98799162080513,3.11333833664141,1.70556597387843,3.19211248287111,2.48349046438749,4.11188708487681,5.21522000928645,2.44860848250879,3.4700136187343,4.65301341969765,4.29945396950459,TRUE
115773,"CD82",115779,"RP11-58K22.4;RP11-58K22.5",3.93042228809269,3.19630041210099,3.39993193682256,4.13119846692644,5.52262480661251,5.84243312352313,5.27237917268736,5.23435562997669,3.8125095549165,7.32415803807651,5.2439229841666,8.0945385705276,8.76546688186349,7.25444211692775,7.84976577297403,7.04042696613192,4.76315507080605,TRUE
115773,"CD82",115780,".",7.78375392319245,5.94093531537189,8.09769442475657,8.40343314630794,5.65290810602531,11.0472269458407,8.75267707594874,12.0821963645666,6.02377092729968,11.9867054521163,10.2998555863688,13.2742052781782,13.5297619795403,11.1834409481716,13.8193016182935,12.555739562973,10.8022450089727,TRUE
115773,"CD82",115781,".",4.23193307183143,2.5874045730568,2.94172858837663,3.22478790447459,4.86185873354776,4.31555552956815,3.36080013323897,5.71613052361684,3.00257878325521,5.83438264427465,5.88210029828721,6.14126167182692,8.43690950113989,5.242691418633,6.48674145703376,4.80098718127539,5.24572398110431,TRUE
115773,"CD82",115782,".",5.9410833644601,3.73946463810191,4.24335555855277,3.95792191919568,8.06108576723551,6.55256138494507,5.12633384319875,9.62095310678348,6.44166917011065,9.74130010431332,9.07318074013622,9.35970767442563,9.91397125759287,8.40980150170697,8.14505307346017,7.80322446625391,7.60872002673932,TRUE
115773,"CD82",115783,".",4.11281691649076,1.81155743233958,2.07359258796231,2.11133441572516,5.62769729237852,3.22969303227055,1.93363204402055,3.3919901093198,3.50437068799728,4.76035382493848,4.26516781372568,5.94240115392728,5.94617913500763,4.07996289073278,3.58525052496621,4.43955434265156,4.43502390886028,TRUE
115773,"CD82",115797,".",0.440847093028036,1.15363648142419,1.55597447280642,1.05225392309655,0.0637005945268063,0.789206193967195,1.04725754077286,1.05455201945707,1.30367373716132,3.89253867983839,3.04774124109942,4.47539376821214,5.8973548329189,2.12490497726846,3.33645431006891,2.14503268791433,2.55150510447647,TRUE
115773,"CD82",115800,".",1.14449510781757,0.708331917714555,0.662212733864659,0.190650580479653,0.197772699137205,3.04029694424853,2.02345595669083,0.741365807295979,1.36140281396852,2.74773178291746,2.8286015836517,4.3799526248279,7.30986598636655,2.44424842458846,2.10126421642636,3.1875044280617,2.05944184388937,TRUE
115773,"CD82",115801,"TSPAN18",0.793354665934671,0.546634501642834,0.525979140174736,0.759801014059541,0.224831269472596,2.0846450034599,1.55576957455775,1.05339694911441,1.85880510174863,2.81364455955205,2.84551569685747,5.30911571810387,4.42244374369458,2.55625156685239,2.55180856852281,2.13562340840733,2.70042353468052,TRUE
115773,"CD82",115802,".",0.733204272940248,0.637289007334854,0.713256027059409,0.981041637252608,0.265216164396221,0.497232164392337,1.62629674781372,0.883773764009416,0.987668487185775,2.91896745921379,1.87486075572418,5.0729902775218,4.54531767581677,1.52596109877128,1.96845473055879,1.60160172529613,0.909265838969465,TRUE
115773,"CD82",115804,".",0.33908114231544,0.89910719477085,0.910383135677367,0.357850269698761,0.21579998174338,1.16597313801589,1.37184235306555,1.02948308315713,0.995290741440328,2.65303428271724,3.850046743289,5.55595733698148,6.21621651549037,3.10918218276163,2.53145185216937,1.88692671510772,1.95596082196517,TRUE
115773,"CD82",115806,".",0.206223316270048,0.176089686925787,0.436636049582165,0.234591192906148,0.24433734940986,0.795581937790007,1.13138834879474,0.689607504479949,0.480142952194886,2.3292880400115,2.00724311163496,2.53357941581112,5.01674023534165,1.69220249926799,0.503704403858657,1.00988017211777,0.426111848607289,TRUE
115773,"CD82",115819,".",1.02238829475064,0.944220224465778,1.57565683814914,1.69882891826524,0.897015993614192,1.21640442584511,1.64114129817191,2.21758061503506,0.608256023549822,2.91340190921009,5.32524091682939,5.98530829337494,8.53294552879495,4.5981600477749,3.19622803435618,4.5825687071443,2.44182799104439,TRUE
115773,"CD82",115846,".",1.6760041373527,0.981246470330635,3.33904586489943,2.89276373130919,0.109869057614882,6.58269705897924,5.35332877308435,4.94939065269551,1.47406637797115,5.9856637655277,8.24843936470518,3.21625425045648,6.52507073630015,3.80435031692552,5.85927844109381,2.56150231767443,1.73631255329186,TRUE
115773,"CD82",115847,".",2.26340140563027,2.48609172049312,2.88292628658018,1.41055904348087,0.10972004775365,5.98741311428274,5.87398935386179,3.26308231999241,1.09353858841313,6.61283771659911,7.08219543992828,6.95204459164153,9.22345142124227,5.25339098223062,6.49914828824057,2.15138659871199,1.75214674119999,TRUE
115773,"CD82",115848,".",2.73774914533745,2.54050947551269,2.9179262584379,4.66603189725952,1.38388834047719,7.37965981475081,8.94362140976824,6.30195704676048,2.38779140754975,12.8277070687716,9.93584690144515,4.83756094390497,9.86852715243268,7.83632527450817,5.38493943771725,3.68780453044464,2.54271522650387,TRUE
115773,"CD82",115849,".",1.7949460914207,1.30057687740052,2.53396384076143,1.94942911291311,0.544154571337567,6.24055736779304,6.54910986028655,5.43333481318257,1.77798273111636,5.59111946310239,6.23491188473246,5.08672075045043,6.32328095290804,5.87940497602011,4.04568877348002,2.20165937794348,1.7945240650846,TRUE
115773,"CD82",115850,".",1.32961720005176,1.95635873433501,2.0416941335034,1.47627068945521,4.94338916614948,7.03576040459391,4.72346503067111,5.85627325221817,5.62620246813534,8.71263822703107,10.0233365788917,8.70167334881958,11.4722564888033,7.54753276196463,9.27454153816257,4.49452296725592,4.24673348546678,TRUE
115773,"CD82",115851,".",4.17806407750129,0.525607891562742,1.21874091424425,0.623973963110092,1.62265896114083,7.91550084258197,4.85656222353205,4.734788311739,1.85879276970468,8.84316164264195,7.15917777539739,3.95127036685648,9.62617019571159,5.61323928754529,6.77967104151739,3.04527077998421,3.02286192602142,TRUE
115773,"CD82",115852,".",2.94067249450752,1.41208545394445,2.14938082783333,2.09249056920441,2.06673367233202,11.0268769162403,4.4612496456018,4.83044651587995,2.57492590141151,7.16738512150451,6.63834071920747,3.69871621000129,7.28249025581442,4.63154122216161,4.92790365019718,2.89882385247882,2.38457511298762,TRUE
115773,"CD82",115853,".",2.42477315164088,1.46179040492089,1.23702452081404,0.602168604251625,4.83055112084639,5.24989885561243,2.18403061396374,4.29927447107325,2.13305848883624,4.24828166631159,5.18133263058011,3.77670724814539,4.61662600171194,4.30730683906169,4.64599205202636,2.95658116300902,1.95269110918505,TRUE
115773,"CD82",115858,".",3.69976423162612,3.6885936627021,2.28373601599426,0.612684856722832,5.02440875859743,2.21563883469449,2.3029376198271,1.15112316591196,4.61223412702681,2.64954466332981,3.32299316206633,3.23804165009006,1.19612965996713,1.18269371919899,5.29559523010747,2.41961809813315,2.80249235232203,TRUE
115773,"CD82",115879,".",3.00810728513572,2.36567808670095,1.52261632938736,1.22059598146979,3.03827574896112,0,1.17004633142804,0,0.0366419272594394,1.39878655802409,1.67837157964985,0,0,0.143321410065958,0.45509419825513,2.84396867780701,5.29831024111004,TRUE
115773,"CD82",115890,"PRDM11",2.22015835082911,3.56796610289548,2.36082650034174,0.730012953984027,4.48489397985248,4.08139747271531,2.79905798436308,3.11094605041091,5.23022899308532,4.34640079740454,5.11075020615487,7.34030426692835,5.07934538972526,4.57249056808322,4.12134660703866,3.910904699772,3.87214530369792,TRUE
115773,"CD82",115891,".",1.83102079615046,5.03785439770405,2.51540866665817,1.49023451758713,6.48772789505062,0.907195444750234,2.62655102055015,0.304190245263801,3.89586192498813,3.6413503599181,3.11146340795409,5.18021705250463,5.68678615087964,2.87560129816792,4.66163602817648,4.01215297508061,6.11538518623896,TRUE
115773,"CD82",115893,".",4.22474320999716,1.34083762817199,0.0102933627894082,0.167188056910333,6.0059851392016,1.65837713846848,2.67560485559382,0.895548423073802,4.17982691310714,6.06213981926707,3.82607819217424,3.00417388637658,2.96081497362297,9.26715063183596,6.36081906766197,4.07322538485257,3.34398245079018,TRUE
115773,"CD82",115895,".",2.6428740033929,1.34618615209584,0.568778248768244,0,4.07491766132424,0.974788257964762,2.04407465352786,0.898728889739325,3.50026656014974,4.47986544073883,2.00274834356456,2.41330228849441,5.14883741046003,2.93673078397894,3.95749995534873,1.8720227032063,2.81060549402678,TRUE
115773,"CD82",115958,".",4.24282791130006,0.558932320343044,0.628836447309854,0.00495476824532926,0,1.99679059504975,1.86535559651564,1.13038513037324,2.7012614041197,3.6827104678037,3.79988328316463,2.82401544281374,4.40221309422371,4.55811174670599,3.92598208508789,3.08264892296254,6.86361487677726,TRUE
115773,"CD82",115960,".",2.28484807281419,0,0,0,0,0,0,0,4.76957890880702,5.66219761928572,4.04701829588714,1.95212022243759,6.27948474912715,3.7346688067927,4.93700200922762,0,2.45601361714694,TRUE
115773,"CD82",115961,".",0.522261739628909,0,0,0,0,0,0,0,3.14372587734784,2.7765580088473,2.48573668078921,2.02899487987617,1.97019945552325,3.86298709177971,6.08172593674494,1.3205232953047,1.64379772749191,TRUE
115773,"CD82",115962,".",0.496598751999126,0,0,0,0,0,0,0,2.37468318572628,3.6057363644376,7.31257991748971,2.85238375245292,1.83371997038958,7.32268460373889,5.96767054814772,0,4.19454246271744,TRUE
115773,"CD82",115964,".",0.494846587223676,0,0,0,0,0,0,0,0.93664804342795,3.62277303314244,5.583637348024,1.83106279802028,5.09732194126198,5.5334378408822,3.98412482345698,2.1724574384754,2.47707671498347,TRUE
116464,"MYBPC3",116428,"ARFGAP2;PACSIN3;RP11-390K5.6",0.766599681150764,2.0555688180272,2.29774743238706,2.66488921640977,1.99605902100067,4.15171403421952,9.62809051949635,4.85175343658318,0.946903143940824,1.28050091852362,0.454410581621345,0.921460657813932,1.24048540374018,0.68902153617081,1.48496008542193,0.977385733229943,1.20442469034278,TRUE
116464,"MYBPC3",116429,"PACSIN3;RP11-390K5.1",0.640587252196707,1.44445435493447,1.77779068364511,1.3435680111998,1.10978885598827,2.85570928106554,5.51870095605577,3.85177677742519,0.626475328870829,0.4811092972781,0.135836417479717,0.278763942982799,0.334386402948097,0.118264362558154,0.326532550338451,0.904484771003204,0.549841767236551,TRUE
116464,"MYBPC3",116434,".",1.79131585511416,2.55141558290677,2.25534365615208,3.04879526599501,2.16520028499517,4.9679350448192,3.94855385130738,5.95154590106161,1.71613865473378,0.975751065691107,1.33186579650373,0.483892005363201,1.6956844496156,1.13780828255829,0.872851726016898,0.960563918336166,1.74224076789634,TRUE
116464,"MYBPC3",116435,".",1.89585428772339,3.32129872500363,2.22139310796492,3.82414337334417,2.43584379297111,6.10819464264316,7.75792062724753,5.85079779077446,0.718843591935166,2.56474630719236,0.60167808645165,1.0825920282279,2.21376753585593,0.949454693384305,1.07821529406124,3.23119480038743,2.37950722962011,TRUE
116464,"MYBPC3",116441,".",2.02416859681455,0.937860255382716,0.969103196392877,1.28973414976037,3.47322779989818,4.71250251413842,7.85555302719153,5.28352535102511,1.03092059435297,0.673488379198516,0.779879241269108,0.493477115777046,0.572511255488206,0.8624622320264,1.08344048223768,0.967326711729915,1.06495822233856,TRUE
116464,"MYBPC3",116442,"MADD;NR1H3;RP11-17G12.3",3.11036226593733,2.62768962327001,1.31756678951631,4.78029318889713,5.0722127232352,3.76559754606928,7.05374224595492,5.77687172615872,0.539146712971784,1.26935808741235,0.385537397740424,0.440766014188358,1.43568603273378,0.750868640968569,1.21206955028189,1.713355948834,1.68751135280184,TRUE
